"id","state_name","route_name","route_link","bus_name","bus_type","departing","duration","reaching","rating","price","availability"
"2526","Chandigarh(CTU)","Haridwar to Chandigarh","https://www.redbus.in/bus-tickets/haridwar-to-chandigarh","Vijay Tour and Travels","Bharat Benz A/C Seater /Sleeper (2+1)","23:00","03h 30m","02:30","3.5","599.00","31"
"2527","Chandigarh(CTU)","Haridwar to Chandigarh","https://www.redbus.in/bus-tickets/haridwar-to-chandigarh","Vijay Tour and Travels","Bharat Benz A/C Seater /Sleeper (2+1)","23:00","04h 30m","03:30","3.5","699.00","31"
"2528","Chandigarh(CTU)","Haridwar to Chandigarh","https://www.redbus.in/bus-tickets/haridwar-to-chandigarh","SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.)","VE A/C Seater / Sleeper (2+1)","23:30","04h 00m","03:30","3.7","799.00","26"
"2529","Chandigarh(CTU)","Haridwar to Chandigarh","https://www.redbus.in/bus-tickets/haridwar-to-chandigarh","City Land Travels","Volvo A/C Semi Sleeper (2+2)","19:45","05h 30m","01:15","2.4","488.00","31"
"2530","Chandigarh(CTU)","Haridwar to Chandigarh","https://www.redbus.in/bus-tickets/haridwar-to-chandigarh","Gola Bus Service","VE A/C Seater / Sleeper (2+1)","11:20","12h 45m","00:05","4.5","1599.00","17"
"2531","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","Laxmi holidays","Bharat Benz A/C Sleeper (2+1)","20:00","08h 50m","04:50","4.2","817.00","27"
"2532","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","Laxmi holidays","Bharat Benz A/C Seater /Sleeper (2+1)","19:30","08h 50m","04:20","4.5","720.00","43"
"2533","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","Laxmi holidays","Volvo 9600 Multi-Axle A/C Sleeper (2+1)","18:30","09h 10m","03:40","5.0","1000.00","30"
"2534","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","Laxmi holidays","Bharat Benz A/C Seater /Sleeper (2+1)","16:00","09h 30m","01:30","4.2","601.00","38"
"2535","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","Laxmi holidays","Volvo 9600 Multi-Axle A/C Sleeper (2+1)","17:00","09h 00m","02:00","4.4","900.00","39"
"2536","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","Laxmi holidays","Bharat Benz A/C Sleeper (2+1)","16:30","09h 30m","02:00","4.5","800.00","34"
"2537","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","Ram Dalal Holidays","Bharat Benz A/C Sleeper (2+1)","18:30","09h 00m","03:30","4.1","495.00","41"
"2538","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","IntrCity SmartBus","A/C Seater / Sleeper (2+1)","19:15","09h 05m","04:20","4.7","530.00","36"
"2539","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","Laxmi holidays","Bharat Benz A/C Seater /Sleeper (2+1)","19:00","08h 45m","03:45","3.4","601.00","47"
"2540","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","Laxmi holidays","Bharat Benz A/C Sleeper (2+1)","19:30","09h 00m","04:30","3.0","800.00","32"
"2541","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","IntrCity SmartBus","VE A/C Seater / Sleeper (2+1)","18:30","09h 10m","03:40","4.5","559.00","31"
"2542","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","City Land Travels","A/C Seater/Sleeper (2+1)","19:00","09h 15m","04:15","2.7","531.00","30"
"2543","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.)","VE A/C Seater / Sleeper (2+1)","19:00","08h 55m","03:55","2.0","800.00","23"
"2544","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","Gola Bus Service","A/C Seater/Sleeper (2+1)","18:40","09h 10m","03:50","4.5","499.00","36"
"2545","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","IntrCity SmartBus","AC Sleeper (2+1)","19:15","09h 05m","04:20","4.4","636.00","31"
"2546","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","Moon Light Travels Katra","A/C Sleeper (2+1)","19:30","09h 35m","05:05","3.9","809.00","36"
"2547","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","Awadh Travels","A/C Sleeper (2+2)","18:55","09h 05m","04:00","3.9","1019.00","46"
"2548","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","Baru travels","A/C Seater / Sleeper (2+2)","18:15","10h 50m","05:05","3.9","599.00","42"
"2549","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","Baru travels","A/C Seater / Sleeper (2+2)","18:15","10h 35m","04:50","3.9","599.00","46"
"2550","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","Laxmi holidays","VE A/C Seater / Sleeper (2+1)","20:30","08h 40m","05:10","3.5","601.00","38"
"2551","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","SPEED BUS","Bharat Benz A/C Seater /Sleeper (2+1)","18:00","08h 00m","02:00","4.8","380.00","51"
"2552","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","Goel Tourist (Regd)","A/C Seater / Sleeper (2+2)","14:30","10h 00m","00:30","3.6","888.00","44"
"2553","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","Travel Point","A/C Seater / Sleeper (2+2)","14:30","09h 00m","23:30","1.6","542.00","44"
"2554","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","City Land Travels","A/C Seater/Sleeper (2+1)","20:30","08h 15m","04:45","2.2","540.00","29"
"2555","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","City Land Travels","A/C Seater/Sleeper (2+1)","19:30","08h 30m","04:00","2.6","540.00","40"
"2556","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","Gola Bus Service","VE A/C Seater (2+2)","18:40","09h 10m","03:50","4.5","3499.00","18"
"2557","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","IntrCity SmartBus","AC Sleeper (2+1)","19:10","09h 05m","04:15","4.4","731.00","33"
"2558","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","Shiv Mohan Travels","AC Sleeper (2+1)","18:30","09h 45m","04:15","4.3","729.00","36"
"2559","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","Shiv Mohan Travels","AC Sleeper (2+1)","18:30","09h 45m","04:15","4.3","643.00","36"
"2560","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","BSS COOL COOL TRAVELS","A/C Seater / Sleeper (2+2)","16:00","10h 45m","02:45","4.2","799.00","12"
"2561","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","BSS COOL COOL TRAVELS","A/C Seater / Sleeper (2+1)","18:00","10h 45m","04:45","4.2","1099.00","50"
"2562","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","Shub Yatra Holidays","A/C Sleeper (2+2)","19:00","10h 15m","05:15","2.1","2399.00","28"
"2563","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","SPEED BUS","A/C Volvo B11R Multi-Axle Sleeper (2+1)","20:00","09h 15m","05:15","3.7","3325.00","36"
"2564","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","Om Sidh Express","Volvo A/C Semi Sleeper (2+2)","12:30","07h 00m","19:30","3.7","665.00","32"
"2565","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","City Land Travels","A/C Seater/Sleeper (2+1)","17:00","08h 30m","01:30","3.6","495.00","40"
"2566","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","City Land Travels","A/C Sleeper (2+1)","14:15","09h 44m","23:59","3.6","979.00","34"
"2567","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","City Land Travels","A/C Seater/Sleeper (2+1)","16:30","08h 50m","01:20","3.6","540.00","27"
"2568","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","Travel Point","A/C Seater / Sleeper (2+2)","17:15","09h 00m","02:15","3.5","904.00","50"
"2569","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","Lavish Travels","A/C Seater / Sleeper (2+2)","14:40","10h 35m","01:15","3.5","584.00","52"
"2570","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","Apex Bus Travels","A/C Seater / Sleeper (2+2)","16:00","09h 15m","01:15","3.0","949.00","40"
"2571","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","Big Bus","A/C Seater / Sleeper (2+2)","20:30","09h 00m","05:30","2.6","799.00","32"
"2572","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","Big Bus","A/C Seater / Sleeper (2+2)","18:30","09h 00m","03:30","2.6","799.00","34"
"2573","Chandigarh(CTU)","Katra (jammu and kashmir) to Chandigarh","https://www.redbus.in/bus-tickets/katra-to-chandigarh","Big Bus","A/C Seater / Sleeper (2+2)","16:00","09h 00m","01:00","2.6","899.00","28"
"2574","Chandigarh(CTU)","Baijnath to Chandigarh","https://www.redbus.in/bus-tickets/baijnath-to-chandigarh","Laxmi holidays","Volvo A/C Semi Sleeper (2+2)","17:30","07h 45m","01:15","4.6","599.00","35"
"2575","Chandigarh(CTU)","Baijnath to Chandigarh","https://www.redbus.in/bus-tickets/baijnath-to-chandigarh","Everest Holidays","Volvo A/C Semi Sleeper (2+2)","17:30","07h 40m","01:10","3.5","671.00","41"
"2576","Chandigarh(CTU)","Baijnath to Chandigarh","https://www.redbus.in/bus-tickets/baijnath-to-chandigarh","Bedi Travels","Volvo 9600 A/C Semi Sleeper (2+2)","18:15","07h 30m","01:45","5.0","630.00","21"
"2577","Chandigarh(CTU)","Baijnath to Chandigarh","https://www.redbus.in/bus-tickets/baijnath-to-chandigarh","Laxmi holidays","Scania Multi-Axle AC Semi Sleeper (2+2)","18:30","07h 20m","01:50","4.3","599.00","47"
"2578","Chandigarh(CTU)","Baijnath to Chandigarh","https://www.redbus.in/bus-tickets/baijnath-to-chandigarh","Ram Dalal Holidays","Volvo A/C Semi Sleeper (2+2)","18:30","06h 40m","01:10","4.7","684.00","28"
"2579","Chandigarh(CTU)","Baijnath to Chandigarh","https://www.redbus.in/bus-tickets/baijnath-to-chandigarh","Ram Dalal Holidays","Volvo A/C Semi Sleeper (2+2)","18:50","07h 15m","02:05","4.8","630.00","22"
"2580","Chandigarh(CTU)","Baijnath to Chandigarh","https://www.redbus.in/bus-tickets/baijnath-to-chandigarh","City Land Travels","Volvo A/C Semi Sleeper (2+2)","19:00","06h 30m","01:30","3.4","540.00","32"
"2581","Chandigarh(CTU)","Baijnath to Chandigarh","https://www.redbus.in/bus-tickets/baijnath-to-chandigarh","New Himalaya Travels","Volvo A/C Semi Sleeper (2+2)","19:00","06h 30m","01:30","4.7","540.00","25"
"2582","Chandigarh(CTU)","Baijnath to Chandigarh","https://www.redbus.in/bus-tickets/baijnath-to-chandigarh","Laxmi holidays","Volvo A/C Semi Sleeper (2+2)","20:00","07h 20m","03:20","4.2","699.00","38"
"2583","Chandigarh(CTU)","Baijnath to Chandigarh","https://www.redbus.in/bus-tickets/baijnath-to-chandigarh","Bharmani Travels","Volvo A/C Semi Sleeper (2+2)","20:30","06h 00m","02:30","4.0","552.00","23"
"2584","Chandigarh(CTU)","Baijnath to Chandigarh","https://www.redbus.in/bus-tickets/baijnath-to-chandigarh","Northern Travels","Volvo A/C Semi Sleeper (2+2)","18:00","07h 00m","01:00","2.8","570.00","27"
"2585","Chandigarh(CTU)","Baijnath to Chandigarh","https://www.redbus.in/bus-tickets/baijnath-to-chandigarh","Kartar Travels Private Limited","Scania Multi-Axle AC Semi Sleeper (2+2)","20:00","06h 45m","02:45","2.7","1899.00","49"
"2586","Chandigarh(CTU)","Narnaul to Chandigarh","https://www.redbus.in/bus-tickets/narnaul-to-chandigarh","Chandigarh Transport Undertaking (CTU) - 165855","HVAC Seater (2+3)","17:00","06h 00m","23:00","4.1","533.34","46"
"2587","Chandigarh(CTU)","Narnaul to Chandigarh","https://www.redbus.in/bus-tickets/narnaul-to-chandigarh","Hari Das Tour &Travels","Bharat Benz A/C Seater /Sleeper (2+1)","22:15","06h 05m","04:20","3.8","809.00","35"
"2588","Chandigarh(CTU)","Narnaul to Chandigarh","https://www.redbus.in/bus-tickets/narnaul-to-chandigarh","GK Travels","A/C Seater/Sleeper (2+1)","00:15","05h 45m","06:00","4.4","599.00","9"
"2589","Chandigarh(CTU)","Narnaul to Chandigarh","https://www.redbus.in/bus-tickets/narnaul-to-chandigarh","Vijay Tour and Travels","Volvo Multi Axle Sleeper B11R (2+1)","00:40","04h 50m","05:30","5.0","1017.00","20"
"2590","Chandigarh(CTU)","Narnaul to Chandigarh","https://www.redbus.in/bus-tickets/narnaul-to-chandigarh","Vijay Tour and Travels","A/C Seater / Sleeper (2+1)","03:00","06h 40m","09:40","3.5","924.00","42"
"2591","Chandigarh(CTU)","Narnaul to Chandigarh","https://www.redbus.in/bus-tickets/narnaul-to-chandigarh","Vijay Tour and Travels","Volvo Multi Axle Sleeper B11R (2+1)","01:35","03h 55m","05:30","3.5","1017.00","17"
"2592","Chandigarh(CTU)","Chandigarh to Jawala Ji","https://www.redbus.in/bus-tickets/chandigarh-to-jawala-ji","Chandigarh Transport Undertaking (CTU) - 165783","HVAC Seater (2+3)","07:55","05h 35m","13:30","3.7","406.67","45"
"2593","Chandigarh(CTU)","Chandigarh to Jawala Ji","https://www.redbus.in/bus-tickets/chandigarh-to-jawala-ji","Bedi Travels","Volvo 9600 A/C Semi Sleeper (2+2)","01:25","04h 20m","05:45","4.7","585.00","8"
"2594","Chandigarh(CTU)","Chandigarh to Jawala Ji","https://www.redbus.in/bus-tickets/chandigarh-to-jawala-ji","New Himalaya Travels","Volvo A/C Semi Sleeper (2+2)","01:50","02h 45m","04:35","4.4","500.00","15"
"2595","Chandigarh(CTU)","Chandigarh to Jawala Ji","https://www.redbus.in/bus-tickets/chandigarh-to-jawala-ji","Ram Dalal Holidays","Volvo 9600 A/C Semi Sleeper (2+2)","02:00","03h 25m","05:25","5.0","600.00","18"
"2596","Chandigarh(CTU)","Chandigarh to Jawala Ji","https://www.redbus.in/bus-tickets/chandigarh-to-jawala-ji","Zingbus Plus","Volvo Multi-Axle A/C Semisleeper (2+2)","02:45","04h 15m","07:00","4.3","676.00","29"
"2597","Chandigarh(CTU)","Chandigarh to Jawala Ji","https://www.redbus.in/bus-tickets/chandigarh-to-jawala-ji","Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD)","A/C Semi Sleeper (2+2)","00:29","04h 31m","05:00","2.4","1199.00","1"
"2598","Chandigarh(CTU)","Chandigarh to Jawala Ji","https://www.redbus.in/bus-tickets/chandigarh-to-jawala-ji","Northern Travels","Volvo A/C Semi Sleeper (2+2)","01:20","04h 55m","06:15","2.7","529.00","20"
"2599","Chandigarh(CTU)","Chandigarh to Jawala Ji","https://www.redbus.in/bus-tickets/chandigarh-to-jawala-ji","Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD)","NON A/C Semi Sleeper (2+2)","23:55","05h 05m","05:00","2.4","999.00","23"
"2600","Uttarpradesh(UPSRTC)","Bareilly to Delhi","https://www.redbus.in/bus-tickets/bareilly-to-delhi","Vijay Tour and Travels","A/C Seater / Sleeper (2+1)","17:00","06h 20m","23:20","3.1","649.00","38"
"2601","Uttarpradesh(UPSRTC)","Bareilly to Delhi","https://www.redbus.in/bus-tickets/bareilly-to-delhi","Rahul Travels","AshokLeyland Stile A/C","22:30","06h 30m","05:00","2.2","826.00","26"
"2602","Uttarpradesh(UPSRTC)","Bareilly to Delhi","https://www.redbus.in/bus-tickets/bareilly-to-delhi","Rahul Travels","AshokLeyland Stile A/C","23:10","06h 00m","05:10","2.4","826.00","28"
"2603","Uttarpradesh(UPSRTC)","Bareilly to Delhi","https://www.redbus.in/bus-tickets/bareilly-to-delhi","R S YADAV SMART BUS PRIVATE LIMITED","A/C Seater / Sleeper (2+1)","23:59","06h 06m","06:05","4.7","664.00","30"
"2604","Uttarpradesh(UPSRTC)","Bareilly to Delhi","https://www.redbus.in/bus-tickets/bareilly-to-delhi",,,,,,"0.0","0.00","0"
"2605","Uttarpradesh(UPSRTC)","Aligarh (uttar pradesh) to Delhi","https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi","UPSRTC - BDV0082","Ordinary Non AC Seater 2+3","04:28","03h 24m","07:52","3.3","203.00","52"
"2606","Uttarpradesh(UPSRTC)","Aligarh (uttar pradesh) to Delhi","https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi","UPSRTC - BDV0172","Janrath AC Seater 2+2","06:59","03h 00m","09:59","3.3","304.00","5"
"2607","Uttarpradesh(UPSRTC)","Aligarh (uttar pradesh) to Delhi","https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi","UPSRTC - BDV0086","Ordinary Non AC Seater 2+3","07:13","03h 20m","10:33","3.3","203.00","52"
"2608","Uttarpradesh(UPSRTC)","Aligarh (uttar pradesh) to Delhi","https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi","UPSRTC - KSN0191","Janrath AC Seater 2+2","07:15","03h 16m","10:31","3.3","333.00","36"
"2609","Uttarpradesh(UPSRTC)","Aligarh (uttar pradesh) to Delhi","https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi","UPSRTC - BDV0104","Ordinary Non AC Seater 2+3","07:30","03h 20m","10:50","3.3","203.00","52"
"2610","Uttarpradesh(UPSRTC)","Delhi to Bareilly","https://www.redbus.in/bus-tickets/delhi-to-bareilly","R S YADAV SMART BUS PRIVATE LIMITED","VE A/C Sleeper (2+1)","22:15","06h 00m","04:15","4.0","759.00","32"
"2611","Uttarpradesh(UPSRTC)","Delhi to Bareilly","https://www.redbus.in/bus-tickets/delhi-to-bareilly","Vijay Tour and Travels","A/C Seater / Sleeper (2+1)","02:20","04h 50m","07:10","2.8","600.00","15"
"2612","Uttarpradesh(UPSRTC)","Delhi to Bareilly","https://www.redbus.in/bus-tickets/delhi-to-bareilly","New Khaira TPT","AC Sleeper (2+1)","20:30","06h 20m","02:50","3.3","900.00","30"
"2613","Uttarpradesh(UPSRTC)","Delhi to Bareilly","https://www.redbus.in/bus-tickets/delhi-to-bareilly","New Khaira Transport","A/C Seater / Sleeper (2+2)","21:00","06h 30m","03:30","2.0","500.00","39"
"2614","Uttarpradesh(UPSRTC)","Delhi to Bareilly","https://www.redbus.in/bus-tickets/delhi-to-bareilly",,,,,,"0.0","0.00","0"
"2615","Uttarpradesh(UPSRTC)","Delhi to Aligarh (uttar pradesh)","https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh","Chaturvedi Bus Service","NON A/C Seater/ Sleeper (2+1)","22:00","03h 30m","01:30","2.6","670.00","51"
"2616","Uttarpradesh(UPSRTC)","Delhi to Aligarh (uttar pradesh)","https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh","Chaturvedi Bus Service","NON AC Seater / Sleeper 2+1","21:00","03h 30m","00:30","2.6","670.00","45"
"2617","Uttarpradesh(UPSRTC)","Delhi to Aligarh (uttar pradesh)","https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh","Chaturvedi Bus Service","NON A/C Seater/ Sleeper (2+1)","19:30","06h 00m","01:30","2.6","520.00","51"
"2618","Uttarpradesh(UPSRTC)","Delhi to Aligarh (uttar pradesh)","https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh","Chaturvedi Bus Service","A/C Seater / Sleeper (2+1)","20:40","05h 50m","02:30","2.6","570.00","48"
"2619","Uttarpradesh(UPSRTC)","Farrukhabad (Uttar Pradesh) to Delhi","https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi","KVS Holidays","Non A/C Seater / Sleeper (2+1)","20:30","09h 00m","05:30","1.0","699.00","30"
"2620","Uttarpradesh(UPSRTC)","Farrukhabad (Uttar Pradesh) to Delhi","https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi","Chaturvedi Bus Service","NON A/C Seater/ Sleeper (2+1)","20:00","09h 15m","05:15","3.5","450.00","51"
"2621","Uttarpradesh(UPSRTC)","Farrukhabad (Uttar Pradesh) to Delhi","https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi","Chaturvedi Bus Service","A/C Seater / Sleeper (2+1)","19:30","09h 30m","05:00","1.4","570.00","48"
"2622","Uttarpradesh(UPSRTC)","Farrukhabad (Uttar Pradesh) to Delhi","https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi","Abhay Travels (I.R.T.C)","Non A/C Seater / Sleeper (2+1)","18:00","12h 00m","06:00","0.0","1200.00","26"
"2623","Uttarpradesh(UPSRTC)","Farrukhabad (Uttar Pradesh) to Delhi","https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi",,,,,,"0.0","0.00","0"
"2624","Uttarpradesh(UPSRTC)","Badaun to Delhi","https://www.redbus.in/bus-tickets/badaun-to-delhi","UPSRTC - BDN0018","Ordinary Non AC Seater 2+3","05:30","06h 00m","11:30","3.3","403.00","52"
"2625","Uttarpradesh(UPSRTC)","Badaun to Delhi","https://www.redbus.in/bus-tickets/badaun-to-delhi","UPSRTC - GRH0090","Ordinary Non AC Seater 2+3","05:50","07h 00m","12:50","3.3","403.00","52"
"2626","Uttarpradesh(UPSRTC)","Badaun to Delhi","https://www.redbus.in/bus-tickets/badaun-to-delhi","UPSRTC - BDN0039","Ordinary Non AC Seater 2+3","06:00","06h 31m","12:31","3.3","411.00","52"
"2627","Uttarpradesh(UPSRTC)","Badaun to Delhi","https://www.redbus.in/bus-tickets/badaun-to-delhi","UPSRTC - GRH0091","Ordinary Non AC Seater 2+3","06:10","07h 00m","13:10","3.3","403.00","52"
"2628","Uttarpradesh(UPSRTC)","Badaun to Delhi","https://www.redbus.in/bus-tickets/badaun-to-delhi","UPSRTC - BDN0036","Ordinary Non AC Seater 2+3","07:00","06h 30m","13:30","3.3","411.00","52"
"2629","Uttarpradesh(UPSRTC)","Lucknow to Allahabad","https://www.redbus.in/bus-tickets/lucknow-to-allahabad","Sethi Yatra Company","A/C Seater / Sleeper (2+1)","01:50","04h 05m","05:55","3.2","370.00","13"
"2630","Uttarpradesh(UPSRTC)","Lucknow to Allahabad","https://www.redbus.in/bus-tickets/lucknow-to-allahabad","ARORA TRAVELS","Volvo AC Seater (2+2)","09:31","04h 45m","14:16","4.5","703.00","24"
"2631","Uttarpradesh(UPSRTC)","Lucknow to Allahabad","https://www.redbus.in/bus-tickets/lucknow-to-allahabad","ARORA TRAVELS","Volvo AC Seater (2+2)","17:15","04h 44m","21:59","4.5","703.00","23"
"2632","Uttarpradesh(UPSRTC)","Lucknow to Allahabad","https://www.redbus.in/bus-tickets/lucknow-to-allahabad","ARORA TRAVELS","Volvo AC Seater (2+2)","22:00","04h 44m","02:44","4.5","703.00","25"
"2633","Uttarpradesh(UPSRTC)","Lucknow to Allahabad","https://www.redbus.in/bus-tickets/lucknow-to-allahabad","Mahalaxmi Travels",,"23:15","04h 30m","03:45","3.1","0.00","0"
"2634","Uttarpradesh(UPSRTC)","Lucknow to Varanasi","https://www.redbus.in/bus-tickets/lucknow-to-varanasi","PTC-SKYBUS","A/C Seater/Sleeper (2+1)","22:30","07h 00m","05:30","4.6","399.00","30"
"2635","Uttarpradesh(UPSRTC)","Lucknow to Varanasi","https://www.redbus.in/bus-tickets/lucknow-to-varanasi","Yolo Bus","A/C Sleeper (2+1)","22:19","07h 24m","05:43","3.9","549.00","24"
"2636","Uttarpradesh(UPSRTC)","Lucknow to Varanasi","https://www.redbus.in/bus-tickets/lucknow-to-varanasi","Mahalaxmi Travels","Bharat Benz A/C Seater /Sleeper (2+1)","23:15","06h 30m","05:45","3.6","399.00","28"
"2637","Uttarpradesh(UPSRTC)","Lucknow to Varanasi","https://www.redbus.in/bus-tickets/lucknow-to-varanasi","Raj Kalpana Travels Pvt.Ltd","A/C Sleeper (2+1)","23:00","06h 00m","05:00","3.8","1400.00","30"
"2638","Uttarpradesh(UPSRTC)","Lucknow to Varanasi","https://www.redbus.in/bus-tickets/lucknow-to-varanasi",,,,,,"0.0","0.00","0"
"2639","Uttarpradesh(UPSRTC)","Delhi to Badaun","https://www.redbus.in/bus-tickets/delhi-to-badaun","UPSRTC - BDN0064","Ordinary Non AC Seater 2+3","01:30","06h 00m","07:30","3.3","368.00","52"
"2640","Uttarpradesh(UPSRTC)","Delhi to Badaun","https://www.redbus.in/bus-tickets/delhi-to-badaun","UPSRTC - BDN0035","Ordinary Non AC Seater 2+3","02:30","06h 15m","08:45","3.3","368.00","51"
"2641","Uttarpradesh(UPSRTC)","Delhi to Badaun","https://www.redbus.in/bus-tickets/delhi-to-badaun","UPSRTC - BDN0026","Ordinary Non AC Seater 2+3","03:30","06h 30m","10:00","3.3","368.00","52"
"2642","Uttarpradesh(UPSRTC)","Delhi to Badaun","https://www.redbus.in/bus-tickets/delhi-to-badaun","UPSRTC - BDN0023","Ordinary Non AC Seater 2+3","04:00","06h 00m","10:00","1.7","403.00","52"
